PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Murray, L. G.; Seed, R.				Langhamer, Olivia/J-3425-2012; Murray, Lee/K-5126-2012	Murray, Lee/0000-0002-0799-4613			Determining whether catch per unit effort is a suitable proxy for relative crab abundance								MARINE ECOLOGY PROGRESS SERIES				401				173	182		10.3354/meps08415				2010	2010	Stock assessments of crabs commonly rely on catch per unit effort (CPUE) data derived from catches in baited traps. Baited traps have been used for many years to estimate the relative abundance of predators in the marine environment. However, traps may result in biased estimates due to inter- and intra-species variations in physiology and behaviour. The aim of this study was to determine the suitability of CPUE as a proxy for the relative abundance of Carcinus amends. Crab abundance estimates were obtained using underwater camera surveys. The study was conducted on commercial mussel beds in the Menai Strait, United Kingdom. CPUE data were obtained from the local C. maenas fishery operating over the mussel beds. The influence of temperature-dependent feeding rates on CPUE was predicted from the number of mussels consumed at different experimental temperatures in laboratory aquaria. Both CPUE and estimated abundance showed marked seasonal variation. Abundance maxima preceded temperature maxima by 2 mo. CPUE increased with temperature up to 15 C, while relative crab abundance based on visual surveys exhibited a strong positive correlation with day-length. CPUE appears not to be a suitable proxy for the relative abundance of C. maenas because of the effects of temperature on crab activity levels and thus catches.									6	0	0	0	6	0	6			0171-8630			WOS:000276021600014		
J	George, D. G.								Top-down versus bottom-up control in planktonic systems: some case studies from the English Lake District								HYDROBIOLOGIA											10.1007/s10750-020-04357-0		AUG 2020			2020	In this review, I use examples drawn from long-term studies in the English Lakes to highlight the limitations of top-down control in planktonic systems. These limitations are most obvious at the base of the food chain where there are large differences in the potential growth rates of the phytoplankton and zooplankton. Three of the examples are taken from a 40-year study of the impact of perch onDaphniain the North Basin of Windermere, one on the rates of change measured in an experimental enclosure and one from an 18-year study ofDaphniadynamics in Esthwaite Water. The Windermere examples show that the commercial perch fishery established in 1941 had little effect on the abundance ofDaphniabut the enrichment of the lake by war-time ploughing led to a short-lived increase in their reproductive rate. The other examples demonstrate that time plays an important part in all trophic interactions and shows that established patterns of phytoplankton succession are frequently disrupted by changes in the intensity of wind-induced mixing. The results are discussed in relation to recent reviews of the efficacy of biomanipulation and the challenges of analysing complex interactions in dynamic systems.									1	0	0	0	0	0	1			0018-8158	1573-5117		WOS:000562375300001		
J	Broomhall, SD								Egg temperature modifies predator avoidance and the effects of the insecticide endosulfan on tadpoles of an Australian frog								JOURNAL OF APPLIED ECOLOGY				41	1			105	113		10.1111/j.1365-2664.2004.00883.x				FEB 2004	2004	1. Attention is shifting from simplistic explanations of global amphibian declines that posit a single cause (such as climate change, pesticide contamination or disease) to more complex scenarios that involve interactive effects. Temperature is a pervasive influence on frog development, particularly during the egg and larval stages. However, the effect of temperatures experienced early in ontogeny on later larval behaviour or response to agrochemicals is little known.2. Eggs of the Australian frog Limnodynastes peronii were reared at two temperatures that simulate naturally occurring cool and warm temperature regimes (14 +/- 3degreesC and 20 +/- 3degreesC). Tadpoles were then exposed to sublethal concentrations of the organochlorine insecticide endosulfan, at a common temperature. Endosulfan often contaminates aquatic environments, yet its effects on Australian frogs are unknown. Tadpoles reduced feeding after 48 h of exposure to endosulfan concentrations that occur in the field (both 0.03 mug l(-1) and 1.3 mug l(-1)). Feeding remained depressed at 1.3 mug l(-1) endosulfan up to 9 days after tadpoles were transferred to endosulfan-free water.3. Egg-rearing temperature and endosulfan interacted to affect tadpole length. Further, tadpoles exposed to endosulfan were significantly shorter than control tadpoles. They were also more vulnerable to capture by an invertebrate (odonate) predator than controls of the same size when tested 9 days after transfer to clean water. While warm egg-rearing temperatures significantly decreased vulnerability to capture, tadpoles were proportionally more adversely affected by endosulfan. Thus, egg-rearing temperature altered predator avoidance and changed the way in which endosulfan affected growth. Moreover, endosulfan significantly decreased feeding, growth and predator avoidance.4. Synthesis and applications. Not only can short-term exposure to endosulfan at levels within regulatory guidelines and frequently reported in natural waterbodies influence tadpole viability, but the sensitivity of the tadpoles to this effect depends upon the thermal regimes that they encounter over their first few days of life. These data therefore suggest that existing water quality prescriptions may not provide adequate protection, while also illustrating how aspects of climate and thermal regimes might interact with pesticides to have cumulative effects on amphibian fitness.									78	2	0	0	74	0	81			0021-8901	1365-2664		WOS:000188541900010		
J	Aydin, KY; McFarlane, GA; King, JR; Megrey, BA; Myers, KW								Linking oceanic food webs to coastal production and growth rates of Pacific salmon (Oncorhynchus spp.), using models on three scales								DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY				52	5-6			757	780		10.1016/j.dsr2.2004.12.017				2005	2005	Three independent modeling rnethods-a nutrient-phytoplankton-zooplankton (NPZ) model (NEMURO). a food web model (Ecopath/Ecosim), and a bioenergetics model for pink salmon (Oncorhynchus gorbuscha) Were linked to examine the relationship between seasonal zooplankton dynamics and annual food web productive potential for Pacific salmon feeding and growing in the Alaskan subarctic gyre ecosystem. The linked approach shows the importance of seasonal and ontogenetic prey switching for zooplanktivorous pink salmon, and illustrates the critical role played by lipid-rich Forage species, especially the gonatid squid Berrytheuthis anonychus, in connecting zooplankton to upper trophic level production in the subarctic North Pacific. The results highlight the need to uncover natural mechanisms responsible for accelerated late winter and early spring growth of salmon, especially with respect to climate change and zooplankton bloom timing, Our results indicate that the best match between modeled and observed high-seas pink salmon growth requires the inclusion of two factors into bioenergetics models: (1) decreasing energetic foraging costs for salmon as zooplankton are concentrated by the spring shallowing of pelagic mixed-layer depth and (2) the ontogenetic switch of salmon diets from zooplankton to squid. Finally, we varied the timing and input levels of coastal salmon production to examine effects of density-dependent coastal processes on ocean feeding; coastal processes that place relatively minor limitations on salmon growth may delay the seasonal timing of ontogenetic diet shifts and thus have a magnified effect on overall salmon growth rates. (c) 2005 Elsevier Ltd. All rights reserved.					13th Annual Meeting of the North-Pacific-Marine-Science-Organization (PICES)13th Annual Meeting of the North-Pacific-Marine-Science-Organization (PICES)	OCT 14-24, 2004OCT 14-24, 2004	N Pacific Marine Sci OrgN Pacific Marine Sci Org	Honolulu, HIHonolulu, HI	74	0	0	0	57	1	80			0967-0645	1879-0100		WOS:000229244900007		
J	JEFFRIES, HP								PARTITIONING OF ESTUARINE ENVIRONMENT BY 2 SPECIES OF CANCER								ECOLOGY				47	3			477	&		10.2307/1932987				1966	1966										35	0	0	0	34	0	35			0012-9658			WOS:A19668082200013		
J	McMahan, Marissa D.; Cowan, Diane F.; Chen, Yong; Sherwood, Graham D.; Grabowski, Jonathan H.								Growth of juvenile American lobster Homarus americanus in a changing environment								MARINE ECOLOGY PROGRESS SERIES				557				177	187		10.3354/meps11854				SEP 28 2016	2016	In recent years, the abundance of American lobster Homarus americanus stocks has increased exponentially in coastal Maine, which is likely due to increased recruitment, enhanced growth rates, and decreased predation. This study analyzed the effects of lobster size (12-19.9, 20-29.9, and 30-39.9 mm carapace length, CL) and temperature on growth rates using an 18 yr mark-recapture study in coastal Maine during a period of considerable warming in the Gulf of Maine. Our results showed that the smallest size class of lobsters grew significantly faster than the 2 larger size classes. Peak molt incidence occurred in June and September for all size classes. Greater percent growth measurements were significantly more frequent in warm years for the 12-19.9 mm CL size class, and were also found to be significantly more frequent in the spring season during warm years for all size classes combined. In addition, time at 50% molt probability for the 20-29.9 mm CL and 30-39.9 mm CL size classes was significantly shorter in warm years. This study represents one of the first documentations of growth of small juvenile American lobsters (<20 mm CL) in the wild, and provides evidence of how juvenile growth varies between warm and cold years. Collectively, our findings have implications for how warming sea water temperatures may affect lobster stock productivity, and are of value to lobster stock assessment models and resource management efforts.									9	0	0	0	7	0	9			0171-8630	1616-1599		WOS:000387114000013		
J	Quintela, J; Andrade, JP					Andrade, Jose/0000-0002-5482-9776			Diel feeding rhythms, daily ration and gastric evacuation rates of Sepia officinalis in the Ria Formosa lagoon (south Portugal)								BULLETIN OF MARINE SCIENCE				71	2			665	680						SEP 2002	2002	In this paper, the diel feeding rhythms and the daily food consumption of the cuttlefish Sepia officinalis were examined from field data. Specimens (n = 1069) were collected over 24 h sampling operations in March, June, September and December 1995. Higher values for the weight fullness index (WFI: the ash-free dry weight of the stomach content divided by the wet body weight) occurred in March (0.083) and December (0.092). Higher numbers of empty stomachs occurred in June (24%) and September (28%), whereas in March and December empty stomachs represented only 14%. Feeding activity occurs essentially in twilight periods, but this pattern tends to disappear as water temperature rises. The daily ration varied between 5% and 9% body weight per day (BW d(-1)) according to Elliot and Persson's method, and between 2% and 5% BW d(-1) with the Eggers method. The values of the evacuation rates ranged from 0.469 h(-1) in June to 0.191 h(-1) in December. Temperature has a major role, by conditioning the animal's energetic needs as well as determining a higher gastric evacuation rate. Sex, maturity stage, and food type seem to have an effect on the rate of feeding activity. Both females and mature individuals presented higher values for the WFI.					Cephalopod-International-Advisory-Council Symposium and Workshops (CIAC 2000)Cephalopod-International-Advisory-Council Symposium and Workshops (CIAC 2000)	JUL 03-07, 2000JUL 03-07, 2000	Cephalopod Int Advisory CouncilCephalopod Int Advisory Council	UNIV ABERDEEN, ABERDEEN, SCOTLANDUNIV ABERDEEN, ABERDEEN, SCOTLAND	12	1	0	0	11	0	13			0007-4977	1553-6955		WOS:000182787600008		
J	Madenjian, CP; DeSorcie, TJ; Stedman, RM								Ontogenic and spatial patterns in diet and growth of lake trout in Lake Michigan								TRANSACTIONS OF THE AMERICAN FISHERIES SOCIETY				127	2			236	252		10.1577/1548-8659(1998)127<0236:OASPID>2.0.CO;2				MAR 1998	1998	Lake trout Salvelinus namaycush in nearshore waters of Lake Michigan grow faster than lake trout residing offshore on Sheboygan Reef, which is in midlake. We examined the stomachs of lake trout, spanning ages 1 through 16, caught in both nearshore and offshore environments of Lake Michigan during 1994 and 1995 to determine whether diet differences may be responsible for the difference in growth rate. A comparison of the diets, coupled with bioenergetics modeling, indicated that juvenile lake trout on Sheboygan Reef experienced slow growth due to low food availability rather than to cold water temperatures. The availability of appropriate-size prey appeared to regulate lake trout growth. Small prey fish were probably not readily available to small (200- to 399-mm total length) lake trout on Sheboygan Reef, a substantial portion of whose diet consisted of invertebrates: in contrast, nearshore juveniles had a nearly 100% fish dirt. Growth rate on the reef remained slow through intermediate lake trout sizes (400-599 mm total length), presumably due to low availability of rainbow smelt Osmerus mordax on the reef. Once lake trout achieved total lengths of approximately 600 mm, they grew slightly faster on Sheboygan Reef than near shore, indicating that large (>170-mm total length, prey fish were readily available to lake trout in the reef area. On a wet-weight basis, alewife Aloso pseudoharengus dominated the diet of large (600 mm total length) lake trout from both the nearshore and offshore regions of the lake, although bloater Coregonus hoyi composed over 30% of the diet on Sheboygan Reef and in southeastern nearshore Lake Michigan. Size of alewife prey increased with lake trout size. The bloater population currently represents the bulk of the biomass of the adult prey fish community, so our diet analysis suggests that large lake trout are continuing to select alewives.									110	0	0	0	103	0	111			0002-8487			WOS:000076792000007		
J	Govindarajulu, Purnima; Price, Wm Stephen; Anholt, Bradley R.								Introduced bullfrogs (Rana catesbeiana) in western Canada: Has their ecology diverged?								JOURNAL OF HERPETOLOGY				40	2			249	260		10.1670/68-05A.1				JUN 2006	2006	Organisms can diverge in life history when introduced outside their native range due to release from predators, competitors, and parasites, and also due to genetic drift and local adaptation. We studied the ecology of the American Bullfrog (Rana catesbeiana) in its introduced range in British Columbia (BC). To assess differences between introduced and native populations, we compared the population ecology of BC bullfrogs to published life-history parameters from the bullfrog's extensive native range in eastern North America. In BC, bullfrogs emerged from hibernation in late April and early May. Breeding choruses developed fully when air temperatures exceeded 20 degrees C. Eggs were laid from mid-June to mid-July when the mean water temperature was 20 degrees C. Mean egg mass size was 13,014 +/- 7,296 eggs (mean standard deviation). Tadpoles hatched in 3 to 5 days and overwintered the first year as tadpoles. Approximately 68% of the tadpoles metamorphosed at the end of the following summer, but the remaining spent a second winter in the pond. Bullfrogs were large enough to attain sexual maturity 2 yr after metamorphosis. Bullfrog population density among ponds varied from 4.1 to 530 frogs/ha. Terrestrial insects were the primary prey item of bullfrogs < 150 g, whereas frogs were the primary prey item of larger bullfrogs. The life-history parameter values estimated for BC bullfrogs were within the range observed for bullfrogs in their native habitats. Due to milder weather conditions in southwestern BC, the seasonal pattern and growth rate of bullfrogs were similar to lower latitude populations in Kentucky and Missouri. We found no evidence to support the hypothesis that when released from native predators and parasites bullfrogs build up to unusually high population densities or attain significantly larger sizes in their introduced range.									32	1	1	0	33	1	34			0022-1511	1937-2418		WOS:000238621400014		
J	Tang, Qisheng; Guo, Xuewu; Sun, Yao; Zhang, Bo								Ecological conversion efficiency and its influencers in twelve species of fish in the Yellow Sea Ecosystem								JOURNAL OF MARINE SYSTEMS				67	3-4			282	291		10.1016/j.jmarsys.2006.04.013				SEP 30 2007	2007	The ecological conversion efficiencies in twelve species of fish in the Yellow Sea Ecosystem, i.e., anchovy (Engraulis japonicus), rednose anchovy (Thrissa kammalensis), chub mackerel (Scomber japonicus), halfbeak (Hyporhamphus sajori), gizzard shad (Konosirus punctatus), sand lance (Arnmodytes personatus), red seabream (Pagrus major), black porgy (Acanthopagrus schlegeli), black rockfish (Sebastes schlegeli), finespot goby (Chaeturichthys stigmatias), tiger puffer (Takzfugu rubripes), and fat greenling (Hexagrammos otakii), were estimated through experiments conducted either in situ or in a laboratory. The ecological conversion efficiencies were significantly different among these species. As indicated, the food conversion efficiencies and the energy conversion efficiencies varied from 12.9% to 42.1% and from 12.7% to 43.0%, respectively. Water temperature and ration level are the main factors influencing the ecological conversion efficiencies of marine fish. The higher conversion efficiency of a given species in a natural ecosystem is acquired only under the moderate environment conditions. A negative relationship between ecological conversion efficiency and trophic level among ten species was observed. Such a relationship indicates that the ecological efficiency in the upper trophic levels would increase after fishing down marine food web in the Yellow Sea ecosystem. (c) 2006 Elsevier B.V All rights reserved.					2nd China-Japan-Korea GLOBEC Symposium on Ecosystem Structure, Food Web Trophodynamic and Physical-Biological Processes in the Northwest Pacific2nd China-Japan-Korea GLOBEC Symposium on Ecosystem Structure, Food Web Trophodynamic and Physical-Biological Processes in the Northwest Pacific	NOV 27-29, 2004-2007NOV 27-29, 2004-2007		Hangzhou, PEOPLES R CHINAHangzhou, PEOPLES R CHINA	7	6	0	0	4	1	13			0924-7963	1879-1573		WOS:000250244300010		
J	Page, Christopher A.; Muller, Erinn M.; Vaughan, David E.								Microfragmenting for the successful restoration of slow growing massive corals								ECOLOGICAL ENGINEERING				123				86	94		10.1016/j.ecoleng.2018.08.017				NOV 2018	2018	Slow growing, massive stony corals have often been overlooked in reef-restoration activities, despite their resilience to climate change and contribution to reef framework. Techniques to effectively propagate and outplant these species have proven challenging. However, advancement in methodology may increase rates of success. In 2013, Orbicella faveolata and Montastrea cavernosa fragments were outplanted on reefs in the Florida Keys at a nearshore and offshore location, to determine whether "microfragmenting" corals, the process of creating similar to 1 cm(2) fragments, increased outplant survival and growth compared with larger fragments (16-64 cm(2)).Arrays of eight microfragments were planted near one larger fragment of similar size at each location. Six replicate pairs were haphazardly placed within each similar to 700 m(2) study site. Fragments at both sites were monitored for growth and survival over 31 months, spanning two bleaching events. Initial predation occurred on microfragments, but was absent in the larger fragments. Survival and growth differed between sites, but did not differ between the larger fragments and microfragment arrays. However, excluding plots with > 40% predation at the nearshore site showed that O. faveolata microfragment arrays produced 10 times more tissue than traditionally used larger fragments. Results from this study suggest that if predation events are reduced, massive corals can be successfully grown and outplanted for restoration purposes.									22	0	0	0	14	0	22			0925-8574	1872-6992		WOS:000446253500009		
J	Deyrup, Mark; Cover, Stefan								Dacetine Ants in Southeastern North America (Hymenoptera: Formicidae)								SOUTHEASTERN NATURALIST				8	2			191	212		10.1656/058.008.0201				2009	2009	Ants of the tribe Dacetini are especially diverse in Southeastern North America, with 40 known species, all in the genera Pyramica and Strumigenys. The 30 native Pyramica may represent a remnant Arctotertiary forest ant fauna. The 9 introduced species of Pyramica and Strumigenys conic from both Old and New World tropics. Surveys of the southeastern fauna appear incomplete, and there may be additional undescribed species. All species are predatory, capturing small arthropods, especially Collembola, by means of a specialized jaw-snapping mechanism. The notable diversity in mandibular structure among species is unexplained in a functional sense. Arrays of specialized clypeal hairs, usually species-specific, may possibly lure prey. Specialized "spongiform bodies" in the petiolar area may be defensive. Local populations may be threatened by habitat loss, invasive exotic species, and climate change.									13	0	0	0	16	0	17			1528-7092	1938-5412		WOS:000267770300001		
J	Carver, CE; Chisholm, A; Mallet, AL				Mallet, Huguette/H-8368-2012				Strategies to mitigate the impact of Ciona intestinalis (L.) biofouling on shellfish production								JOURNAL OF SHELLFISH RESEARCH				22	3			621	631						DEC 2003	2003	A sudden increase in the population of the solitary ascidian Ciona intestinalis (L.) is causing serious biofouling problems for shellfish growers on the Atlantic coast of Nova Scotia, Canada. The objective of the present study was to document the growth, spawning, and recruitment patterns of this species, and to develop strategies to minimize its impact on the culture of European oysters at two locations in Lunenburg Bay, Nova Scotia. Profiles of condition index, which may be indicative of spawning activity, suggested that the C. intestinalis population at the Bayport site spawned from mid-May through June, whereas the population at Mason's Beach spawned from mid-July to mid-August. Histological assessment of reproductive status indicated a period of gametogenesis in March-April (>3degreesC) followed by spawning from mid-May to mid-August (>8degreesC). Although mature eggs were observed in the ovary in July-August, spawning trials suggested a decline in the fecundity of the Bayport population during this period. Two main recruitment events were observed at Mason's Beach (June and August), but only one at Bayport (June). From the data on fecundity and settlement rates, it was estimated that a 100-mm long C. intestinalis (0.6 g dry weight) may produce 12,000 eggs in a season and that recruitment intensity may reach 3,000 individuals m(-2). Laboratory predation trials indicated that rock crabs (Cancer irroratus) consumed significantly more C. intestinalis than did green crabs (Carcinus maenas). A maximum predation rate of I I individuals per day per rock crab (80 mm carapace width) was recorded at peak water temperatures of 18degreesC. In a series of chemical width eradication trials, exposure to 5% acetic acid was found to be a more effective strategy for eliminating C. intestinalis than hydrated lime, saturated brine, or hypochlorite solution. Total mortality was observed following exposure to 5% acetic acid for 15 to 30 s, with no corresponding mortality in the control mussels or oysters. Initial field trials indicated that spraying with acetic acid might prove to be an effective means of eliminating C. intestinalis under commercial conditions.									122	1	0	0	126	1	132			0730-8000	1943-6319		WOS:000188365100004		
J	Schwinn, Michael; Baktoft, Henrik; Aarestrup, Kim; Lucas, Martyn C.; Koed, Anders				Baktoft, Henrik/E-6581-2011	Baktoft, Henrik/0000-0002-3644-4960; Schwinn, Michael/0000-0002-6151-369X; Lucas, Martyn C/0000-0002-2009-1785; Koed, Anders/0000-0002-2163-0955			Telemetry observations of predation and migration behaviour of brown trout (Salmo trutta) smolts negotiating an artificial lake								RIVER RESEARCH AND APPLICATIONS				34	8			898	906		10.1002/rra.3327				OCT 2018	2018	Eutrophication of coastal areas as a consequence of the agricultural use of fertilizers is a widespread problem. The development of artificial lakes and constructed wetlands in nutrient-rich rivers is a widely used management tool in the fight to decrease eutrophication. Juvenile salmonids that have to negotiate these lakes during their downstream migration to the sea are commonly subjected to high mortality due to increased predation pressure and delayed passage. In this study, we double tagged 39 brown trout smolts with passive integrated transponder and radio tags to gain further insight into predation rates and migration patterns during their passage of an artificial lake in a Danish lowland stream in the spring of 2016. Thirty-four of the tagged smolts, caught and released upstream, entered the lake, of which 22 (65%) successfully exited the lake. Four smolts (12%) returned upstream to the river. Three smolts were predated in the lake by two northern pike (Esox lucius). Three tags were recovered from the lake bottom, and two disappeared out of the study area after a last detection in the lake. Tracking the smolts manually and by automatic listening stations showed highly erratic movement patterns during lake passage. Further, we observed long delays of up to 27days after the smolts reached the river mouth and before they entered the sea, potentially due to low sea water temperature or due to the stocking of a large amount of hatchery-reared brown trout smolts. The results are discussed in the context of abiotic and biotic factors, which differed considerably in the year 2016 compared with previous years.									4	0	0	0	3	0	4			1535-1459	1535-1467		WOS:000446330200002		
J	Mehner, Thomas				Mehner, Thomas/B-8665-2008	Mehner, Thomas/0000-0002-3619-165X			Diel vertical migration of freshwater fishes - proximate triggers, ultimate causes and research perspectives								FRESHWATER BIOLOGY				57	7			1342	1359		10.1111/j.1365-2427.2012.02811.x				JUL 2012	2012	1. Diel vertical migrations (DVM) are typical for many cold-water fish species such as Pacific salmons (Oncorhynchus spp.) and coregonids (Coregonus spp.) inhabiting deep lakes. A comprehensive recent overview of DVM in freshwater fish has not been available, however. 2. The main proximate trigger of DVM in freshwater fish is the diel change in light intensity, with declining illumination at dusk triggering the ascent and the increase at dawn triggering the descent. Additional proximate cues are hydrostatic pressure and water temperature, which may guide fish into particular water layers at night. 3. Ultimate causes of DVM encompass bioenergetics efficiency, feeding opportunities and predator avoidance. None of these factors alone can explain the DVM in all cases. Multi-factorial hypotheses, such as the antipredation window combined with the thermal niche hypothesis, are more likely to explain DVM. It is suggested that planktivorous fish move within a layer sufficiently well illuminated to capture zooplankton, but too dark for predators to feed upon the migrating fish. In complete darkness, fish seek layers with a temperature that optimises bioenergetics efficiency. The strength of each factor may differ from lake to lake, and hence system-specific individual analyses are needed. 4. Mechanistic details that are still poorly explored are the costs of buoyancy regulation and migration, the critical light thresholds for feeding of planktivorous and piscivorous fish, and predator assessment by (and size-dependent predation risk of) the prey fish. 5. A comprehensive understanding of the adaptive value of DVM can be attained only if the behaviour of individual fish within migrating populations is explicitly taken into account. Size, condition and reproductive value differ between individuals, suggesting that migrating populations should split into migrants and non-migrants for whom the balance between mortality risk and growth rate can differ. There is increasing evidence for this type of partial DVM within populations. 6. Whereas patterns of DVM are well documented, the evolution of DVM is still only poorly understood. Because experimental approaches at realistic natural scales remain difficult, a combination of comprehensive data sets with modelling is likely to resolve the relative importance of different proximate and ultimate causes behind DVM in fish.									71	1	2	0	68	3	75			0046-5070	1365-2427		WOS:000305000700002		
J	Blanc, A; Du Sel, GP; Daguzan, J								Habitat and diet of early stages of Sepia officinalis L. (Cephalopoda) in Morbihan Bay, France								JOURNAL OF MOLLUSCAN STUDIES				64				263	274		10.1093/mollus/64.3.263				AUG 1998	1998	The nursery grounds of Sepia officinalis were identified in the Gulf of Morbihan, on the Atlantic coast of France, and their abiotic and biotic features described. From the measurement of the young cuttlefish captured, their growth and development could be followed through a period of five months. Analysis of the stomach contents of the cuttlefish and identification of the prey consumed gave a measure of their feeding activity and diet. The young animals were concentrated in the two parts (East and West) of Morbihan Bay. These were distinguished by different sediments (sandy-mud in the East and sand with shell-debris in the West) and by water temperature (higher in the East which allow a greater growth of the young cuttlefish). These sites are rich in crustaceans Amphipoda, Brachyura and Macrura which compose the diet of young cuttlefish. Fish (Gobiidae and Syngnathidae) appear in the diet from August. The feeding activity of the cuttlefish (given by the repletion quotient) increased from June to August reaching about 80% in both parts of the Bay. It decreased to nearly 50% in September and October.									31	0	0	0	26	0	32			0260-1230			WOS:000075956700001		
J	Nys, Lauren N.; Fabrizio, Mary C.; Tuckey, Troy D.					Fabrizio, Mary/0000-0002-6115-5490			Multi-decadal variation in size of juvenile Summer Flounder (Paralichthys dentatus) in Chesapeake Bay								JOURNAL OF SEA RESEARCH				107		SI		112	120		10.1016/j.seares.2015.12.001				JAN 2016	2016	During the last quarter-century, management of Summer Flounder Paralichthys dentatus along the Atlantic coast resulted in significant increases in abundance such that rebuilding targets were recently achieved. Although spawning stock biomass is high, recruitment of young-of-the-year (YOY) Summer Flounder remains variable. Chesapeake Bay is one of the principal nursery areas for this species, but processes such a growth and survival that affect production of YOY Summer Flounder in this estuary have not been explored. Here, we investigated the relationship between abundance and size of Summer Flounder recruits from the 1988 to 2012 year classes in Chesapeake Bay. We also considered the effects of environmental factors on fish size because conditions in the bay vary spatially during the time that fish occupy nursery areas. To describe variations in Summer Flounder size, we used monthly length observations from 13,018 YOY fish captured by bottom trawl from the lower Chesapeake Bay and the James, York, and Rappahannock river subestuaries where Summer Flounder are commonly observed. We applied a generalized additive model to describe spatial, temporal, and environmental effects on observed fish size; we also considered the density of Summer Flounder and an index of productivity as factors in the model. Summer Flounder in Chesapeake Bay exhibited density-dependent and spatially related variations in mean length: larger fish were found mostly in the Bay and smaller fish in the subestuaries. Additionally, low (<13 degrees C) and high (>26 degrees C) temperatures and low salinities (<10 psu) had a negative effect on fish size, indicating that individuals found in these environments were typically smaller than conspecifics inhabiting areas of moderate temperatures and higher salinities. Variable nursery habitat conditions in temperate estuaries affect fish size and, subsequently, may influence production of Summer Flounder year classes through effects on maturation and survival. As water temperatures in the mid-Atlantic region continue to increase, YOY Summer Flounder size may be negatively affected. (C) 2015 Published by Elsevier B.V.					9th International Flatfish Symposium (IFS)9th International Flatfish Symposium (IFS)	NOV, 2014NOV, 2014		Cle Elum, WACle Elum, WA	0	0	0	0	0	0	0			1385-1101	1873-1414		WOS:000368043400013		
J	Jeong, Hae Jin; Kim, Jae Seong; Yoo, Yeong Du; Kim, Seong Taek; Song, Jae Yoon; Kim, Tae Hoon; Seong, Kyeong Ah; Kang, Nam Seon; Kim, Mi Seon; Kim, Jong Hyeok; Kim, Shin; Ryu, Jina; Lee, Hee Mahn; Yih, Won Ho				Jeong, hae jin/B-8908-2009	Yoo, Yeong Du/0000-0003-0682-2112; Jeong, Hae Jin/0000-0003-3310-4335			Control of the harmful alga Cochlodinium polykrikoides by the naked ciliate Strombidinopsis jeokjo in mesocosm enclosures								HARMFUL ALGAE				7	3			368	377		10.1016/j.hal.2007.12.004				APR 2008	2008	Red tides dominated by the harmful dinoflagellate Cochlodinium polykrikoides have caused annual losses of USD $5-60 million to the Korean aquaculture industry annually since 1995 and a loss of USD $3 million during a 1999 net-pen fish mortality event in Canada. In order to evaluate the potential to control C. polykrikoides red tides dominated by using mass-cultured heterotrophic protistan grazers, we monitored the abundance of Strombidinopsis jeokjo (a naked ciliate) and C. polykrikoides after mass-cultured S. jeokjo was introduced into mesocosms (ca. 601) deployed in situ and containing natural red tide waters dominated by C. polykrikoides. Water temperature, salinity, and pH, as well as the abundance of co-occurring other protists and metazooplankton were measured concurrently. To compare the growth and ingestion rates of S. jeokjo feeding on cultured versus natural populations of C. polykrikoides, we also monitored the abundance of cultured C. polykrikoides and S. jeokjo in bottles during laboratory grazing experiments. S. jeokjo introduced into the mesocosms grew well, effectively reducing natural populations of C. polykrikoides from approximately 1000 cells ml(-1) to below 10 cells ml(-1) within 2 days. The growth and ingestion rates of cultured S. jeokjo on natural populations of C. polykrikoides in the mesocosms for the first 30 h (0.72 day(-1) and 51 ng C grazer(-1) day(-1)) were 84% and 44%, respectively, of those measured in the laboratory during bottle incubations with similar initial prey concentrations. The calculated grazing impact of S. jeokjo on natural populations of C. polykrikoides suggests that large-scale cultures of this ciliate could be used for controlling red tides by C. polykrikoides in small areas. (C) 2008 Elsevier B.V. All rights reserved.									63	2	0	0	62	1	67			1568-9883	1878-1470		WOS:000254308200013		
