PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Able, K. W.; Grothues, T. M.; Morson, J. M.; Coleman, K. E.					Coleman, Kaycee/0000-0002-6935-2923			Temporal variation in winter flounder recruitment at the southern margin of their range: is the decline due to increasing temperatures?								ICES JOURNAL OF MARINE SCIENCE				71	8			2186	2197		10.1093/icesjms/fsu094				OCT 2014	2014	The southern-most stock of winter flounder (Pseudopleuronectes americanus), a cold temperate species of the Northwest Atlantic, has not recovered from overfishing despite continued restrictive measures, and appears to be contracting northward. We regressed larval and settled juvenile abundance (after accounting for adult and larval contribution to variation, respectively) on temperature over several decades from collections in New Jersey, the United States, at the southern edge of their range to determine if increasing temperatures during the first year of life were responsible for this contraction. A significant stock-recruitment relationship at both stages was moderate, explaining 27.5% of the variance for larvae on adults and 20.6% for juveniles on larvae. There was no significant effect of average monthly temperature in explaining variance of the residuals for larvae, or of degree day on explaining the abundance of residuals for juveniles over a months-long settlement period. However, in both cases, residuals were widely distributed at cold temperatures, while they were always low at warm temperatures. Thus, years in which spring temperatures were warm (5-7 degrees C for February, 7-9 for March, and 11-20 for May) always experienced poor recruitment. This threshold effect may result from an intersection with predators in response to temperature, and this may play a more important role than heat stress in determining recruitment success.									12	0	0	0	11	0	12			1054-3139	1095-9289		WOS:000343317100019		
J	Long, W. Christopher; Daly, Benjamin				Long, William C/C-7074-2009	Long, William C/0000-0002-7095-1245			Upper thermal tolerance in red and blue king crab: sublethal and lethal effects								MARINE BIOLOGY				164	8					162	10.1007/s00227-017-3190-1				AUG 2017	2017	Red and blue king crab (Paralithodes camtschaticus and P. platypus) are both important fisheries species in Alaska. Despite the threat of climate change, the upper thermal tolerance of these species has been little studied. In this paper, we determine the lethal and sub-lethal thermal responses of year-0 juvenile red and blue king crab. Crab were exposed to a range of temperatures for 24 h to determine the lethal temperature at which mortality was 50% (LT50). Feeding rations were determined at sub-lethal temperatures for both species. Finally, crab were held for 45 days at sub-lethal temperatures and growth and long-term mortality rates were measured. The LT(50)s of red and blue king crab were 24.3 and 21.3 degrees C, respectively. Feeding ration peaked between 12 and 17 degrees C for red king crab and between 5 and 10 degrees C for blue king crab. The growth rate of red king crab decreased at temperatures above 12 degrees C, while blue king crab exhibited very low growth rates at temperatures 12 degrees C and above. Increased mortality in the 45-day experiment occurred for red king crab at 20 degrees C and blue king crab at 17 degrees C. This study suggests that, within their current distribution, the juveniles of both species could withstand warming of several degrees and not be thermally stressed; however, more research into the effect of increased temperature variability and other response variables, such as resting and active respiration, is needed. In addition, increased temperature could affect other life-history stages differently or have indirect effects, such as altered species interactions and food availability.									3	0	0	0	3	0	3			0025-3162	1432-1793		WOS:000406280200006		
J	Robinson, Kelly L.; Graham, William M.								Warming of subtropical coastal waters accelerates Mnemiopsis leidyi growth and alters timing of spring ctenophore blooms								MARINE ECOLOGY PROGRESS SERIES				502				105	115		10.3354/meps10739				2014	2014	Shifts in the size, frequency, or timing of gelatinous zooplankton blooms in response to climate variability and climate change have become a concern in many coastal marine ecosystems worldwide. When abundant, gelatinous zooplankton can induce trophic cascades as well as alter energy flows to upper-level consumers. To quantify the role water temperature plays in regulating bloom development of the ctenophore Mnemiopsis leidyi in subtropical coastal waters, we experimentally determined the effects of increases in temperature and rates of warming on growth rate (mg C d(-1)). Conditions were representative of those occurring during late winter and early spring (January to April) in the northern Gulf of Mexico. M. leidyi growth rates increased exponentially with temperature (9, 13, 16, and 22 degrees C) and rates of warming (+1, +2, and +3 degrees C wk(-1)). A biologically important temperature threshold (15.0 degrees C, delineating negative and positive growth) as a proxy measure for bloom initiation was applied to a time-series of sea surface temperature (1975 to 2013) from Mobile Bay (Alabama, USA) and indicated climate-related warming of northern Gulf of Mexico has likely advanced the timing of the spring M. leidyi bloom over the past 39 yr. Results have implications for ecosystem-based approaches to fisheries management since larger ctenophore blooms, occurring earlier in the year, would be expected to intensify potential competitive and predatory interactions between M. leidyi, zooplankton, and planktivorous juvenile fish utilizing nearshore waters as nursery habitat during the late winter and early spring.									10	0	1	0	9	0	11			0171-8630	1616-1599		WOS:000334670700008		
J	Lau, Edward Tak Chuen; Leung, Kenneth Mei Yee; Karraker, Nancy Elizabeth				Leung, Kenneth Mei Yee/C-1055-2009	Leung, Kenneth Mei Yee/0000-0002-2164-4281			Native amphibian larvae exhibit higher upper thermal limits but lower performance than their introduced predator Gambusia affinis								JOURNAL OF THERMAL BIOLOGY				81				154	161		10.1016/j.jtherbio.2019.02.014				APR 2019	2019	Information on the thermal limits and physiology of ectothermic amphibians is crucial to our understanding of their ecology in the natural environment, particularly with predicted global changes in climate. We documented the thermal limits of larvae of three amphibian species native to Hong Kong, and their introduced, invasive predator, the mosquitofish (Gambusia affinis). We then used larvae of the brown tree frog Polypedates megacephalus as a model amphibian to further investigate growth, oxygen consumption rate and heat shock protein expression with changes in thermal regime. We found that G. affinis was the most tolerant of low temperatures but also the least tolerant of high temperatures. Despite the higher thermal tolerance of the amphibian larvae, further investigation on P. megacephalus demonstrated that optimal temperatures for physiological performance fall within a range of 18.0-21.6 degrees C, which is far lower than its upper thermal limit, implying that thermal stress occurs during part of the larval stage under natural environmental conditions. This could mean a reduction in their capacity to deal with other stressors such as pollution and predators, and that G. affinis may have an advantage over native amphibians.									0	0	0	0	0	0	0			0306-4565			WOS:000466820900020	30975413	
J	BINKOWSKI, FP; RUDSTAM, LG								MAXIMUM DAILY RATION OF GREAT-LAKES BLOATER								TRANSACTIONS OF THE AMERICAN FISHERIES SOCIETY				123	3			335	343		10.1577/1548-8659(1994)123<0335:MDROGL>2.3.CO;2				MAY 1994	1994	Maximum daily consumption rates of bloater Coregonus hoyi from Lake Michigan were measured in the laboratory for 1-, 5-, 10-, 25-, 50-, 100-, and 200-g fish at 4, 8, 12, and 16-degrees-C. These represent most of the ranges in bloater size and temperature likely to be encountered in Lake Michigan. Bloaters were raised from eggs in the laboratory and acclimated to test temperatures for 22-23 d prior to the experiments. Maximum daily consumption rates were determined by feeding the fish surplus amounts of brine shrimp Artemia sp. at 4-h intervals for 24 h. Specific daily ration increased with temperature up to 16-degrees-C for all size-groups. At 12 and 16-degrees-C, the maximum daily ration of small bloaters (about 1 g) exceeded 120% of body weight per day (based on wet weight; equivalent to 79%/d based on dry weight); the maximum daily ration of large bloaters (over 100 g) ranged between 5 and 12%/d (2-7%/d based on dry weight). As percentage of maximum consumption at 16-degrees-C, consumption rates averaged 82% at 12-degrees-C, 45% at 8-degrees-C, and 28% at 4-degrees-C. These results can be described by the equation: C(max) = 1.61 . W-0.138. F(T), where C(max) is specific maximum consumption rate (g.g-1.d-1), W is fish weight (g), and F(T) is a dome-shaped temperature dependence function with an optimum temperature of 16.8-degrees-C (R2 = 0.957, N = 27).									20	0	0	0	17	0	20			0002-8487			WOS:A1994NT40400006		
J	Akimova, A.; Hufnagl, M.; Kreus, M.; Peck, M. A.				Peck, Myron A/H-6164-2011	Peck, Myron A/0000-0001-7423-1854; Akimova, Anna/0000-0003-4161-4140			Modeling the effects of temperature on the survival and growth of North Sea cod (Gadus morhua) through the first year of life								FISHERIES OCEANOGRAPHY				25	3			193	209		10.1111/fog.12145				MAY 2016	2016	Temperature and body size are widely agreed to be the primary factors influencing vital rates (e.g., growth, mortality) in marine fishes. We created a biophysical individual-based model which included the effects of body size and temperature on development, growth and mortality rates of eggs, larvae and juveniles of Atlantic cod (Gadus morhua L.) in the North Sea. Temperature-dependent mortality rates in our model were based on the consumption rate of predators of cod early-life stages. The model predicted 35%, 53% and 12% of the total mortality to occur during the egg, larval and juvenile stages, respectively. A comparison of modeled and observed body size suggested that the growth of survivors through their first year of life is high and close to the growth rates in adlibitum feeding laboratory experiments. Furthermore, our model indicates that experiencing warmer temperatures during early life only benefits young cod (or theoretically any organism) if a high ratio exists between the temperature coefficients for the rate of growth and the rate of mortality. During the egg stage of cod, any benefit of developing more rapidly at warmer temperatures is largely counteracted by temperature-dependent increases in predation pressure. In contrast, juvenile (age-0) cod experiences a higher cumulative mortality at warmer temperatures in the North Sea. Thus, our study adds a new aspect to the growth-survival' hypothesis: faster growth is not always profitable for early-life stages particularly if it is caused by warmer temperatures.									12	0	0	0	11	0	12			1054-6006	1365-2419		WOS:000373924300001		
J	MALLOY, KD; TARGETT, TE								FEEDING, GROWTH AND SURVIVAL OF JUVENILE SUMMER FLOUNDER PARALICHTHYS-DENTATUS - EXPERIMENTAL-ANALYSIS OF THE EFFECTS OF TEMPERATURE AND SALINITY								MARINE ECOLOGY PROGRESS SERIES				72	3			213	223		10.3354/meps072213				JUN 1991	1991	Laboratory experiments were conducted on juvenile summer flounder Paralichthys dentatus (41 to 80 mm total length) to determine low temperature tolerance (2 to 3-degrees-C) at 10, 20, and 30 parts per thousand salinity, and to measure feeding rate, assimilation efficiency, growth rate and growth efficiency at 2, 6, 10, 14, 18-degrees-C and 10, 20 and 30 parts per thousand salinity. There was 100 % survival at temperatures above 3-degrees-C, suggesting that juvenile summer flounder are able to survive most winter water temperatures encountered in north/central Mid-Atlantic Bight (MAB) estuaries. Mortality was 42 % after 16 d at 2 to 3-degrees-C, and was highest in fish < 50 mm TL (1 g). Mean specific growth rates were not significantly different between 2 and 10-degrees-C (mean = 0.14 % d-1), and these rates were not significantly different from zero. Mean growth rate increased to 2.4 % d-1 at 14-degrees-C and 3.8 % d-1 at 18-degrees-C. Ad libitum feeding rate showed a similar relationship to temperature. Mean assimilation efficiency (60.1 %) was not affected by temperature. Mean growth efficiency (K1) was significantly lower at 6-degrees-C (-23.1 %) than at 14 and 18-degrees-C (18.4 and 22.1 %, respectively), and was highly variable. Salinity had no significant effect on any parameters measured, suggesting that factors other than salinity are controlling spatial distributions. Mortality resulting from acute exposure to low temperature probably occurs during one 2 to 4 wk period each winter. Recruitment success from north/central MAB estuaries may be lower in years with late winter cold periods (i.e. March vs December) due to increased numbers of fish being exposed to lethal low temperatures. Additional mortality probably results from low growth rates caused by sub-optimal temperatures (i. e. < 10-degrees-C) throughout the spring. The annual contribution of new recruits from northern estuaries appears to be dependent on winter temperature regime, particularly on the magnitude and timing of temperature minima.									90	9	0	0	86	0	100			0171-8630	1616-1599		WOS:A1991FR47100002		
J	Ren, Yan; Xie, Debing; Li, Bo; Liu, Yiran; Hu, Shaodi; Liu, Huanzhang; Shi, Yangbai; Zhu, Sihua								Influence of water temperature, habitat complexity and light on the predatory performance of the dark sleeperOdontobutis potamophila(Gunther, 1861)								JOURNAL OF FRESHWATER ECOLOGY				35	1			367	378		10.1080/02705060.2020.1816227				JAN 1 2020	2020	Recently, the dark sleeper [Odontobutis potamophila(Gunther, 1861)] was selected as a potential aquaculture target. However, the feeding behavior of this species remains unclear. In this study, we investigated the influence of water temperature, habitat type, light intensity and photoperiod on the predatory performance of dark sleepers against juvenile demersal mrigal carp [Cirrhinus mrigala(Hamilton, 1822)] in the laboratory. Our results showed that both the prey consumption and the feeding rate of dark sleepers increased significantly with increases in water temperature (22-34 degrees C) and stabilized between 26-34 degrees C. Additionally, both the prey consumption and the feeding rate were higher in vegetated habitats than those in open areas at 22-30 degrees C, although no significant differences were detected. The prey consumption and the feeding rate of dark sleepers increased significantly with decreased light intensity (0-1350 lx) and shortened light duration (0-14 h), indicating that this fish prefers feeding in dark environments. These results will help elucidate the influence of environmental variables on this species' predatory performance and create suitable protocols for its culture.									0	0	0	0	0	0	0			0270-5060	2156-6941		WOS:000567920500001		
J	Simonsen, M. -L. R.; Enkegaard, A.; Bang, C. N.; Sigsgaard, L.				Sigsgaard, Lene/AAC-5624-2020; Sigsgaard, Lene/F-7182-2014	Sigsgaard, Lene/0000-0001-6478-5079; Sigsgaard, Lene/0000-0001-6478-5079			Temperature effect on the predation rate of Anthocoris nemorum (Het.: Anthocoridae) on cabbage aphids (Hom.: Aphididae)								JOURNAL OF APPLIED ENTOMOLOGY				133	3			198	200		10.1111/j.1439-0418.2008.01327.x				APR 2009	2009	The temperature-dependent predation by Anthocoris nemorum L. (Het.: Anthocoridae) on second instar Brevicoryne brassicae L. (Hom.: Aphididae) at constant temperatures of 12, 15 and 20 degrees C increased linearly with temperature with a mean (+/- SE) consumption of 6.9 (+/- 0.8), 9.28 (+/- 1) and 15.9 (+/- 0.8) respectively. The estimated lower temperature threshold for predation (T-0) was 6.4 degrees C.									6	0	0	0	4	0	6			0931-2048	1439-0418		WOS:000263859300006		
J	de Leeuw, JJ; van Eerden, MR; Visser, GH								Wintering Tufted Ducks Aythya fuligula diving for zebra mussels Dreissena polymorpha balance feeding costs within narrow margins of their energy budget								JOURNAL OF AVIAN BIOLOGY				30	2			182	192		10.2307/3677128				JUN 1999	1999	Diving ducks face the strongly cooling properties of aquatic environments. In experiments with Tufted Ducks Aythya fuligula feeding on zebra mussels Dreissena polymorpha in outdoor cages, we measured changes in food consumption and diving behaviour in relation to water temperature (3-22 degrees C). Water efflux and daily energy expenditure (DEE) were measured using doubly-labelled water. Tufted Ducks swallow mussels whole and crush the shells in the gizzard. Due to the low flesh content of mussels, daily mussel consumption was extremely high in winter (up to 3 times the duck body mass of 600 g). Water efflux was 6.5 to 13 limes higher than allometrically predicted, with a maximum of 1.1 1 d(-1). Because of high water turnover rates, DEE estimates from doubly-labelled water measurements were variable, but on average agreed with DEE estimates obtained from food consumption and time-energy budgets (ca. 5% higher values). DEE increased with lower temperatures from 2.5 (summer, 20 degrees C) to more than 4 times the basal metabolic rate (winter, 3 degrees C). Costs of thermoregulation and heating up ingested mussels (as estimated from the theoretical caloric heat) primarily explained the high DEE in winter. At lower temperatures, dive duration was shorter and less time was spent selecting small mussels at the bottom, while more larger mussels were brought up and were ingested at the water surface. Thereby, the energy costs of crushing shells probably increased in favour of reducing diving costs. The narrow margins of the energy budget, wherein feeding costs must be balanced, imply that food availability and water temperature are important attributes to winter distributions of diving ducks.									22	0	0	0	22	0	23			0908-8857			WOS:000080855100008		
J	Meisner, Matthew H.; Harmon, Jason P.; Ives, Anthony R.					Harmon, Jason/0000-0002-2533-5005			Temperature effects on long-term population dynamics in a parasitoid-host system								ECOLOGICAL MONOGRAPHS				84	3			457	476		10.1890/13-1933.1				AUG 2014	2014	Long-term environmental changes will likely alter the strengths of interactions between species and consequently their population dynamics, leading to changes in the stability of ecological systems. While an increasing number of empirical studies have shown that environmental changes can alter the strengths of species interactions, these studies are typically short (<1-2 generations) and therefore give only partial information about longer term population dynamics. To focus on longer term dynamics, we investigated population cycles of pea aphids and their most common parasitoid, Aphidius ervi, in Wisconsin, USA. Data collected over three years in alfalfa fields showed an apparent host parasitoid population cycle. Furthermore, higher pea aphid population growth rates and increased parasitism were correlated with higher naturally occurring temperatures. While these effects were observed with seasonal fluctuations in temperature, they beg the question of how long-term changes in mean annual temperature might change aphid-parasitoid population cycles, a question which we further pursued with laboratory experiments. To quantify temperature-dependent demographic parameters, we used short-term (<1 generation) experiments conducted at 20 degrees C and 27 degrees C. The higher temperature increased aphid and parasitoid development rates, adult aphid life span and fecundity, and parasitoid attack rates. We then conducted multi-generation population-level laboratory experiments to reveal the effects of temperature (20 degrees C vs. 27 degrees C) on population dynamics. We fit the resulting time series data using a nonlinear age-structured state-space model to estimate population-level processes that could not be estimated in short-term laboratory experiments. Using the model, we parsed out the demographic rates that had the largest impacts on aphid-parasitoid population cycles. This analysis showed that there were frequent contrasts in the effects of temperature operating through different demographic rates. For example, the temperature-dependent increase in aphid development rate decreased cycle amplitude, while the increase in parasitoid attack rate increased cycle amplitude: There were also striking interactions among demographic rates. For example, the temperature-dependent increase in aphid development rate could either increase or decrease the cycle period depending on the values of other demographic rates. Although these complexities make predictions difficult, overall they suggest that increasing long-term mean temperature will decrease the period, increase the amplitude, and tend to destabilize pea aphid-A. ervi dynamics.									20	1	0	0	15	0	20			0012-9615	1557-7015		WOS:000340081900005		
J	David, Aaron T.; Ellings, Christopher S.; Woo, Isa; Simenstad, Charles A.; Takekawa, John Y.; Turner, Kelley L.; Smith, Ashley L.; Takekawa, Jean E.				Woo, Isa/P-4885-2018	Woo, Isa/0000-0002-8447-9236			Foraging and Growth Potential of Juvenile Chinook Salmon after Tidal Restoration of a Large River Delta								TRANSACTIONS OF THE AMERICAN FISHERIES SOCIETY				143	6			1515	1529		10.1080/00028487.2014.945663				2014	2014	We evaluated whether restoring tidal flow to previously diked estuarine wetlands also restores foraging and growth opportunities for juvenile Chinook Salmon Oncorhynchus tshawytscha. Several studies have assessed the value of restored tidal wetlands for juvenile Pacific salmon Oncorhynchus spp., but few have used integrative measures of salmon performance, such as habitat-specific growth potential, to evaluate restoration. Our study took place in the Nisqually River delta, Washington, where recent dike removals restored tidal flow to 364 ha of marsh-the largest tidal marsh restoration project in the northwestern contiguous United States. We sampled fish assemblages, water temperatures, and juvenile Chinook Salmon diet composition and consumption rates in two restored and two reference tidal channels during a 3-year period after restoration; these data were used as inputs to a bioenergetics model to compare Chinook Salmon foraging performance and growth potential between the restored and reference channels. We found that foraging performance and growth potential of juvenile Chinook Salmon were similar between restored and reference tidal channels. However, Chinook Salmon densities were significantly lower in the restored channels than in the reference channels, and growth potential was more variable in the restored channels due to their more variable and warmer (2 degrees C) water temperatures. These results indicate that some-but not all-ecosystem attributes that are important for juvenile Pacific salmon can recover rapidly after large-scale tidal marsh restoration.									17	0	0	0	14	0	17			0002-8487	1548-8659		WOS:000345706800011		
J	Lord, Joshua; Whitlatch, Robert					Lord, Joshua/0000-0003-3020-5704			Impact of temperature and prey shell thickness on feeding of the oyster drill Urosalpinx cinerea Say								JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY				448				321	326		10.1016/j.jembe.2013.08.006				OCT 2013	2013	Feeding rates and selection of the oyster drill Urosalpinx cinerea were investigated with several long term temperature alteration experiments. Oyster drill prey selection was assessed in terms of prey (oyster) size and shell thickness. Drills fed on oysters with thinner shells 86% of the time and selectively preyed on smaller (1 g wet weight) oysters during colder months and larger (10 g wet weight) oysters during warmer months. Analysis of U. cinerea seasonal feeding patterns showed virtually no feeding during winter months (January to March) and a significant increase to over 1 gram of prey tissue per week during summer (July to September). A nine month experiment compared feeding rates of U. cinerea at two different temperature levels: ambient seawater (control) and temperatures elevated 4 degrees C above ambient. Oyster drills showed a 60% increase in feeding rate in the warmer treatment, especially during late summer, fall and early winter. Both temperature manipulation and annual feeding experiments revealed a significant temperature dependence of U. cinerea feeding rates. Seasonal or long-term seawater temperature changes related to climate change could strongly affect the predator-prey relationship between U. cinerea and its prey. (C) 2013 Elsevier B.V. All rights reserved.									5	0	0	0	4	0	5			0022-0981	1879-1697		WOS:000326430500039		
J	EVERSON, P								RELATIVE ACTIVITY AND FUNCTIONAL-RESPONSE OF PHYTOSEIULUS-PERSIMILIS (ACARINA, PHYTOSEIIDAE) AND TETRANYCHUS-URTICAE (ACARINA, TETRANYCHIDAE) - EFFECT OF TEMPERATURE								CANADIAN ENTOMOLOGIST				112	1			17	24		10.4039/Ent11217-1				1980	1980										40	0	0	0	40	0	43			0008-347X	1918-3240		WOS:A1980JG17900004		
J	Provost, Euan J.; Kelaher, Brendan P.; Dworjanyn, Symon A.; Russell, Bayden D.; Connell, Sean D.; Ghedini, Giulia; Gillanders, Bronwyn M.; Figueira, William; Coleman, Melinda A.				Figueira, Will/A-5163-2009; Dworjanyn, Symon A/O-5633-2017; Provost, Euan/AAQ-9241-2020; Coleman, Melinda A/R-5563-2016; Connell, Sean D/A-8874-2008; Russell, Bayden D./R-9325-2019; Kelaher, Brendan/P-3647-2017; Gillanders, Bronwyn/B-4218-2013	Figueira, Will/0000-0001-9472-8710; Dworjanyn, Symon A/0000-0002-6690-8033; Provost, Euan/0000-0001-8128-9560; Coleman, Melinda A/0000-0003-2623-633X; Connell, Sean D/0000-0002-5350-6852; Russell, Bayden D./0000-0003-1282-9978; Kelaher, Brendan/0000-0002-7505-4412; Gillanders, Bronwyn/0000-0002-7680-2240; Ghedini, Giulia/0000-0002-5156-2009			Climate-driven disparities among ecological interactions threaten kelp forest persistence								GLOBAL CHANGE BIOLOGY				23	1			353	361		10.1111/gcb.13414				JAN 2017	2017	The combination of ocean warming and acidification brings an uncertain future to kelp forests that occupy the warmest parts of their range. These forests are not only subject to the direct negative effects of ocean climate change, but also to a combination of unknown indirect effects associated with changing ecological landscapes. Here, we used mesocosm experiments to test the direct effects of ocean warming and acidification on kelp biomass and photosynthetic health, as well as climate-driven disparities in indirect effects involving key consumers (urchins and rock lobsters) and competitors (algal turf). Elevated water temperature directly reduced kelp biomass, while their turf-forming competitors expanded in response to ocean acidification and declining kelp canopy. Elevated temperatures also increased growth of urchins and, concurrently, the rate at which they thinned kelp canopy. Rock lobsters, which are renowned for keeping urchin populations in check, indirectly intensified negative pressures on kelp by reducing their consumption of urchins in response to elevated temperature. Overall, these results suggest that kelp forests situated towards the low-latitude margins of their distribution will need to adapt to ocean warming in order to persist in the future. What is less certain is how such adaptation in kelps can occur in the face of intensifying consumptive (via ocean warming) and competitive (via ocean acidification) pressures that affect key ecological interactions associated with their persistence. If such indirect effects counter adaptation to changing climate, they may erode the stability of kelp forests and increase the probability of regime shifts from complex habitat-forming species to more simple habitats dominated by algal turfs.									32	0	0	0	31	0	32			1354-1013	1365-2486		WOS:000390218300030	27392308	
J	White, Dalon P.; Colombo, Robert E.; Wahl, David H.					White, Dalon/0000-0003-2960-7466			Persistently warmer temperatures lead to life history changes in bluegill sunfish (Lepomis macrochirus)								ENVIRONMENTAL BIOLOGY OF FISHES				103	10			1165	1177		10.1007/s10641-020-01009-z		AUG 2020		OCT 2020	2020	Life history strategies shape many aspects of species' ecological importance and population demographics. For ectotherms, life history strategies are highly dependent on temperature, among other environmental conditions. With projected increases in global temperatures, understanding the success of organisms under warmer conditions is critical. Due to the difficulty of establishing long-term heating studies on whole lake systems, there is little empirical evidence addressing the potential changes in life history strategies of fish in situ in response to future climate warming predictions. Here, we study early growth rates, size-at-maturation, maximum adult size, and lifespan of bluegill sunfish in three lakes in Illinois from 2013 to 2017 that experience above-ambient temperatures year-round due to artificial heating by electrical power plant cooling systems and compare these to populations in three nearby ambient lakes. Temperature changes in the heated lakes are within the range of temperature increases predicted by the year 2100. We find evidence that life history strategies and population demographics are substantially affected by warmer environments. Heated populations showed 22% faster first-year growth, 23% shorter lifespans, greater rates of maturation at small body sizes, and over a 4-fold reduction in the relative number of individuals that reach large sizes. Changes in life history strategies, including lifespan and maximum sizes, will be evident across many fish species under warmer conditions in the future and further research should aim to address how these changes will affect trophic interactions.									0	0	0	0	0	0	0			0378-1909	1573-5133		WOS:000558613600001		
J	Riessen, Howard P.								Water temperature alters predation risk and the adaptive landscape of induced defenses in plankton communities								LIMNOLOGY AND OCEANOGRAPHY				60	6			2037	2047		10.1002/lno.10150				NOV 2015	2015	Water temperature influences many biological processes in zooplankton, including those that affect interactions with predators. These relationships help shape the impact of predation and the development of prey defenses. Many freshwater zooplankton develop induced morphological defenses in response to the presence of various invertebrate predators, a phenomenon that often has a seasonal pattern (cyclomorphosis) in which defenses are enhanced during summer when temperatures are highest. Here, I examine this relationship of water temperature to predation risk and the development of induced defenses by developing a life history model for the common pond-dwelling water flea, Daphnia pulex and its response to predation by larvae of the phantom midge, Chaoborus, which involves the induction of defensive neck spines in the presence of predator kairomones. The model analyzes the influence of water temperature on Daphnia instar development time and body size, and on the encounter rate between Daphnia and Chaoborus, all of which affect the vulnerability of Daphnia to this gape-limited ambush predator. It then assesses the costs and benefits of neck spine development, and thus its fitness consequences, in different temperature environments. Higher water temperatures increase predation risk for Daphnia, resulting in greater fitness advantages in producing induced defenses, but only at relatively high predator densities. This effect is greater at higher levels of food resources for the prey. These results demonstrate the importance of water temperature in influencing predation in plankton communities and help explain the phenomenon of cyclomorphosis in zooplankton, in which induced morphological defenses are limited to summer.									8	0	0	0	8	0	8			0024-3590	1939-5590		WOS:000363888400013		
J	van Deurs, Mikael; Jorgensen, Christian; Fiksen, Oyvind				Fiksen, Oyvind/M-4402-2019; Fiksen, Oyvind/F-1771-2011; Jorgensen, Christian/B-4453-2009	Fiksen, Oyvind/0000-0002-9687-5842; Jorgensen, Christian/0000-0001-7087-4625; van Deurs, Mikael/0000-0003-2368-2502			Effects of copepod size on fish growth: a model based on data for North Sea sandeel								MARINE ECOLOGY PROGRESS SERIES				520				235	243		10.3354/meps11092				FEB 3 2015	2015	In productive marine off-shore ecosystems, the flow of energy from zooplankton to large predators is channeled through a few species of short-lived, highly abundant schooling planktivorous fish. There are indications that these species respond to qualitative and phenological changes in the zooplankton. If so, the climate-induced alterations of the local copepod communities that we see in temperate and arctic regions may influence the energy flux in marine food chains. In order to investigate how different processes contribute to the relationship between copepod size and fish growth, we merged 2 mechanistic models from relevant data: (1) a model of the bioenergetics and stomach filling/evacuation dynamics, and (2) a Holling type II functional response model that encompasses visual range from basic principles. The model predicts that going from a situation where large Calanus copepods (2 mm) dominate the prey field of lesser sandeel Ammodytes marinus in the central North Sea to a situation where only relatively small (1 mm) and less energy-rich copepods are available roughly halves the energy intake of sandeels even if prey biomass concentration remains constant. Visual constraint on foraging was the most important factor, followed by handling time limitation and prey energy content. These limitations became stronger with increasing fish length, showing that copepod size and energy content have a strong effect on the specific growth potential of these fish.									17	0	0	0	15	0	17			0171-8630	1616-1599		WOS:000349302600016		
J	Bashevkin, Samuel M.; Pechenik, Jan A.					Bashevkin, Samuel/0000-0001-7406-7089			The interactive influence of temperature and salinity on larval and juvenile growth in the gastropod Crepidula fornicata (L.)								JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY				470				78	91		10.1016/j.jembe.2015.05.004				SEP 2015	2015	Sea surface temperatures have been rising and are predicted to continue rising in coming years because of global warming. In addition, salinity has been decreasing in high latitudes and is expected to continue decreasing due to altered precipitation patterns and glacial melting caused by climate change. Many marine organisms that are adapted to the present conditions may be drastically affected by these oceanic changes. Early life stages (larvae and juveniles) should be especially susceptible, since they do not yet have the fully developed morphological defenses of adults. This study investigated the effects of reduced salinity (20 compared to a control of 30) and altered temperature (15, 20, 25, and 29 degrees C) on the growth, percent inorganic content (representing shell calcification), and feeding rates of larvae and juveniles of the widespread coastal snail Crepidula fornicata. Both larval and juvenile growth rates were significantly depressed at low salinity and lower temperatures. In addition, the salinity that snails were exposed to as larvae significantly impacted their juvenile growth rates in 4 out of 6 treatments, an example of latent effects. The magnitude and direction of this effect were strongly impacted by temperature and parentage. Juvenile feeding rates were significantly depressed following a rapid change in salinity but then gradually recovered to near initial levels over 3 h. There was little difference in the percent inorganic content of juveniles but for larvae that had been reared at 20 degrees C, percent inorganic content was 27% lower for those reared at a salinity of 20 compared with those reared at 30. In conclusion, the early life stages of C. fornicata may experience more favorable conditions in a warmer future: growth rates will increase, probably making larvae and juveniles less vulnerable to size-specific predation. Conversely, in regions where salinity is decreasing, C. fornicata larvae and juveniles will likely grow more slowly, thereby increasing predation risk by forcing them to spend more time at more vulnerable smaller sizes. Thus, the future of C fornicata and their potential to continue invading new habitats will depend greatly on the specific salinity and temperature conditions they will be exposed to throughout larval and juvenile development. (C) 2015 Elsevier B.V. All rights reserved.									16	1	0	0	16	1	18			0022-0981	1879-1697		WOS:000356748100009		
