PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Moran, C. J.; Carlowicz, R. M.; Gerry, S. P.				Gerry, Shannon/AAE-9295-2020				A temperate labrid fish demonstrates compensatory mechanisms to feed at torpor-inducing temperatures								JOURNAL OF ZOOLOGY				307	2			125	130		10.1111/jzo.12624				FEB 2019	2019	Temperature can have profound impacts on fitness-related activities in fishes. Feeding is an ecologically relevant task which is controlled by muscle function. Consequently, in ectotherms, muscle function and feeding kinematics can be altered by temperature. This study investigated the effect of decreasing temperature on the feeding kinematics of the northern most labrid in the Western Atlantic. During winter, cunner (Tautogolabrus adspersus) enter a state of extended torpor in order to conserve energy when water temperatures drop below similar to 10 degrees C. We hypothesized that feeding kinematics would be slower at lower temperatures especially those associated with torpor (<= 10 degrees C). Additionally, we hypothesized that prey type will elicit different feeding behaviors. Feeding events on sandworms and Asian shore crabs were recorded at 5, 10, 15 and 20 degrees C. Fish held at 5 degrees C had slower opening and closing jaw velocities while using more ram than the other temperature treatments. No differences were detected between prey types. For both prey types, the temperature treatment which consistently induced torpor (5 degrees C) slowed oral jaw movements, which likely forced cunner to rely more on ram than suction to capture prey. Torpor temperatures appeared to have less of an effect on feeding than on metabolic rate, steady swimming capabilities and muscle function, suggesting some compensatory mechanisms of feeding musculature in cunner.									0	0	0	0	0	0	0			0952-8369	1469-7998		WOS:000458431500005		
J	Anyanwu, IN; Agbede, RIS; Ajanusi, OJ; Umoh, JU; Ibrahim, NDG								The incrimination of Aedes (stegomyia) aegypti as the vector of Dirofilaria repens in Nigeria								VETERINARY PARASITOLOGY				92	4			319	327		10.1016/S0304-4017(00)00311-3				OCT 20 2000	2000	Six local species of culicides were identified as the common mosquitoes in Zaria, out of 15 species captured using various adult and larval collection methods. These common culicides are Culex pipiens fatigans, Anopheles gambiae grp., Mansonia africana, Culex pipiens pipiens, Aedes (stegomyia) aegypti and Aedes vittatus. They were each fed directly on a local dog naturally infected with Dirofilaria repens to evaluate their refractoriness/susceptibility to dirofilarial infection. In a number of donor-feeding trials, 39.4% Culex pipiens fatigans; 58.9% An gambiae grp.; 60.5% Mansonia africana; 1.8% of Culex pipiens pipiens; 23.4% Ae aegypti and 3.3% of Ae vittatus successfully fed on the microfilaraemic host. Only Aedes aegypti was susceptible to the infection as all 40 (100%) Ae aegypti reaching 10-14 day post-blood meal had infective (L-3) larvae of D. repens. The remaining five species were refractory. The microfilariae in the five non-susceptible mosquitoes were always found trapped in the blood meal in the insects midgut (stomach). These trapped microfilaria were dead by the 2nd day in the insect' s midgut. However, in the susceptible Ae aegypti, the microfilariae were set free from the blood meal in the midgut and within 24 h migrated to the malpighian tubules (MT) of the mosquitoes. All Ae aegypti dissected 5-7 day post-infective blood meal showed the typical quiescent sausage stage (L-2) larvae in the malpighian tubules. At day-10 post-blood meal, relatively active infective (L3) larvae of D. repens were found in the MT; and by day 12-14, highly motile infective larvae had reached the insect's head and proboscis, with infective larvae occasionally oozing out during dissection through the tip of the proboscis. The rate of development of D. repens to infective larvae was faster in mosquitoes infected in July when the environmental temperature was 24.5 degrees C than those infected in November when the temperature was 22-.5 degrees C. The latter were delayed for 4 days. The breeding sources of Ae aegypti, the local vector implicated were also identified. As no particular Vector of this zoonotic filaria has been identified previously in Nigeria, these findings could make any control programme more focussed and easier. (C) 2000 Elsevier Science B.V. All rights reserved.									15	0	0	0	15	1	16			0304-4017	1873-2550		WOS:000089588800010	10996744	
J	Bjorndal, Karen A.; Bolten, Alan B.; Chaloupka, Milani; Saba, Vincent S.; Bellini, Claudio; Marcovaldi, Maria A. G.; Santos, Armando J. B.; Wurdig Bortolon, Luis Felipe; Meylan, Anne B.; Meylan, Peter A.; Gray, Jennifer; Hardy, Robert; Brost, Beth; Bresette, Michael; Gorham, Jonathan C.; Connett, Stephen; Crouchley, Barbara Van Sciver; Dawson, Mike; Hayes, Deborah; Diez, Carlos E.; van Dam, Robert P.; Willis, Sue; Nava, Mabel; Hart, Kristen M.; Cherkiss, Michael S.; Crowder, Andrew G.; Pollock, Clayton; Hillis-Starr, Zandy; Munoz Teneria, Fernando A.; Herrera-Pavon, Roberto; Labrada-Martagon, Vanessa; Lorences, Armando; Negrete-Philippe, Ana; Lamont, Margaret M.; Foley, Allen M.; Bailey, Rhonda; Carthy, Raymond R.; Scarpino, Russell; McMichael, Erin; Provancha, Jane A.; Brooks, Annabelle; Jardim, Adriana; Lopez-Mendilaharsu, Milagros; Gonzalez-Paredes, Daniel; Estrades, Andres; Fallabrino, Alejandro; Martinez-Souza, Gustavo; Velez-Rubio, Gabriela M.; Boulon, Ralf H.; Collazo, Jaime A.; Wershoven, Robert; Guzman Hernandez, Vicente; Stringell, Thomas B.; Sanghera, Amdeep; Richardson, Peter B.; Broderick, Annette C.; Phillips, Quinton; Calosso, Marta; Claydon, John A. B.; Metz, Tasha L.; Gordon, Amanda L.; Landry, Andre M.; Shaver, Donna J.; Blumenthal, Janice; Collyer, Lucy; Godley, Brendan J.; McGowan, Andrew; Witt, Matthew J.; Campbell, Cathi L.; Lagueux, Cynthia J.; Bethel, Thomas L.; Kenyon, Lory				Stringell, Thomas/AAY-1667-2020; godley, brendan/O-1959-2019; Shaver, Donna J/D-6227-2013; Collazo, Jaime/R-8779-2019; Saba, Vincent/A-3799-2010; Hardy, Robert/I-3102-2019; Witt, Matthew/V-3318-2018	godley, brendan/0000-0003-3845-0034; Shaver, Donna J/0000-0003-1379-8974; Saba, Vincent/0000-0002-2974-4826; Hardy, Robert/0000-0002-3178-2397; Witt, Matthew/0000-0002-9498-5378; Bolten, Alan/0000-0002-4834-2742; Bjorndal, Karen/0000-0002-6286-1901; Velez-Rubio, Gabriela M/0000-0002-6033-0920; Broderick, Annette/0000-0003-1444-1782; Labrada Martagon, Vanessa/0000-0001-8853-5541			Ecological regime shift drives declining growth rates of sea turtles throughout the West Atlantic								GLOBAL CHANGE BIOLOGY				23	11			4556	4568		10.1111/gcb.13712				NOV 2017	2017	Somatic growth is an integrated, individual-based response to environmental conditions, especially in ectotherms. Growth dynamics of large, mobile animals are particularly useful as bio-indicators of environmental change at regional scales. We assembled growth rate data from throughout the West Atlantic for green turtles, Chelonia mydas, which are long-lived, highly migratory, primarily herbivorous mega-consumers that may migrate over hundreds to thousands of kilometers. Our dataset, the largest ever compiled for sea turtles, has 9690 growth increments from 30 sites from Bermuda to Uruguay from 1973 to 2015. Using generalized additive mixed models, we evaluated covariates that could affect growth rates; body size, diet, and year have significant effects on growth. Growth increases in early years until 1999, then declines by 26% to 2015. The temporal (year) effect is of particular interest because two carnivorous species of sea turtles-hawksbills, Eretmochelys imbricata, and loggerheads, Caretta caretta-exhibited similar significant declines in growth rates starting in 1997 in the West Atlantic, based on previous studies. These synchronous declines in productivity among three sea turtle species across a trophic spectrum provide strong evidence that an ecological regime shift (ERS) in the Atlantic is driving growth dynamics. The ERS resulted from a synergy of the 1997/1998 El Nino Southern Oscillation (ENSO)-the strongest on record-combined with an unprecedented warming rate over the last two to three decades. Further support is provided by the strong correlations between annualized mean growth rates of green turtles and both sea surface temperatures (SST) in the West Atlantic for years of declining growth rates (r = -.94) and the Multivariate ENSO Index (MEI) for all years (r = .74). Granger-causality analysis also supports the latter finding. We discuss multiple stressors that could reinforce and prolong the effect of the ERS. This study demonstrates the importance of region-wide collaborations.									18	0	0	0	18	0	18			1354-1013	1365-2486		WOS:000412322700011	28378354	
J	SCHLOSSER, IJ								THE ROLE OF PREDATION IN AGE-RELATED AND SIZE-RELATED HABITAT USE BY STREAM FISHES								ECOLOGY				68	3			651	659		10.2307/1938470				JUN 1987	1987										320	1	0	0	309	8	334			0012-9658			WOS:A1987H301400020		
J	SYMONDSON, WOC				Symondson, William/A-4476-2010				THE POTENTIAL OF ABAX-PARALLELEPIPEDUS (COL, CARABIDAE) FOR MASS BREEDING AS A BIOLOGICAL-CONTROL AGENT AGAINST SLUGS								ENTOMOPHAGA				39	3-4			323	333		10.1007/BF02373037				1994	1994	Previous work has shown that Abax parallelepipedus Piller and Mitterpacher preys upon slugs in the field, and can be effectively employed to control slugs in polythene tunnels. To be a viable biological control agent this carabid must also be amenable to mass culturing. Manipulation of the substrate ensured that eggs were laid in soil capsules, but deposited in peat, facilitating collection and monitoring. Up to 570 eggs per beetle were laid at 20 degrees C. No cannibalism was exhibited at any stage by this species. Larvae were reared intensively in batches and fed ad libitum on live earthworms, eliminating the need for regular feeding and the removal of decaying food. Rearing experiments were undertaken under a number of different temperature regimes. At constant 20 degrees C it was found that growth was arrested in some 2nd instar larvae for long periods. Co-ordinated changes between 2nd and 3rd instar stages were induced by reduction of the temperature to 14 degrees C between days 24-31 from hatching. The complete life cycle, from newly laid egg to adult beetle, could be reduced to less than 110 days. Mortality was greatest at the late 3rd instar and pre-pupal stages, and possible reasons for this are discussed.									21	0	0	0	23	1	24			0013-8959			WOS:A1994RT75300009		
J	Salinas, Santiago; Munch, Stephan B.					Salinas, Santiago/0000-0002-8400-4740			Thermal legacies: transgenerational effects of temperature on growth in a vertebrate								ECOLOGY LETTERS				15	2			159	163		10.1111/j.1461-0248.2011.01721.x				FEB 2012	2012	Transgenerational plasticity (TGP), a generalisation of more widely studied maternal effects, occurs whenever environmental cues experienced by either parent prior to fertilisation results in a modification of offspring reaction norms. Such effects have been observed in many traits across many species. Despite enormous potential importanceparticularly in an era of rapid climate changeTGP in thermal growth physiology has never been demonstrated for vertebrates. We provide the first evidence for thermal TGP in a vertebrate: given sufficient time, sheepshead minnows adaptively program their offspring for maximal growth at the present temperature. The change in growth over a single generation (c. 30%) exceeds the single-generation rate of adaptive evolution by an order of magnitude. If widespread, transgenerational effects on thermal performance may have important implications on physiology, ecology and contemporary evolution, and may significantly alter the extinction risk posed by changing climate.									185	2	0	0	175	0	187			1461-023X	1461-0248		WOS:000298848200010	22188553	
J	Dahl, E.; Backstrom, T.; Winberg, S.; Laurila, A.					Backstrom, Tobias/0000-0003-1984-9533; Winberg, Svante/0000-0003-4252-3144			Is growth hormone expression correlated with variation in growth rate along a latitudinal gradient in Rana temporaria?								JOURNAL OF ZOOLOGY				285	2			85	92		10.1111/j.1469-7998.2011.00817.x				SEP 2011	2011	In ectotherms, decreasing season length and lower temperature towards higher latitudes often favour higher growth and developmental rates. However, the underlying physiological mechanisms and particularly the hormonal correlates of clinal variation remain unexplored. The growth hormone (GH) plays a crucial role in growth of all vertebrates and high expression of GH is associated with rapid growth in many species. We tested the hypothesis that GH expression is correlated with a latitudinal gradient in growth in Scandinavian Rana temporaria tadpoles. Using quantitative polymerase chain reaction, we measured GH and growth hormone receptor (GHR) expression at two time points from laboratory-raised tadpoles originating from eight populations collected along the latitudinal gradient. To explore latitudinal differences in stress-induced changes in GH expression, we also compared GH expression in tadpoles raised with and without predators. In accordance with previous studies we found a clear latitudinal gradient in growth. There were no latitudinal effects, or predator-induced effects on GH or GHR expression. However, there was some indication for among-population variation in GH expression. The lack of a latitudinal pattern in GH and GHR expression may be due to that the growth promoting effects of GH is dependent on other factors including insulin-like growth factor-I (IGF), IGF-binding proteins or prolactin. Further studies on these factors may provide insight on the proximal mechanisms of differences in growth in R. temporaria tadpoles.									1	0	0	0	1	0	1			0952-8369	1469-7998		WOS:000295095000002		
J	Despland, Emma								Ontogenetic shift from aposematism and gregariousness to crypsis in a Romaleid grasshopper								PLOS ONE				15	8					e0237594	10.1371/journal.pone.0237594				AUG 20 2020	2020	Traits of chemically-defended animals can change as an individual grows and matures, and both theoretical and empirical evidence favour a direction of change from crypsis to aposematism. This study examines the suite of traits involved in an unusual opposite shift from aposematism to crypsis in a neotropical toxic-plant-feeding Romaleid grasshopper,Chromacris psittacus(Gerstaecker, 1873). Field surveys, behavioural observations and a rearing experiment compare host plant choice, aggregation, locomotion and thermoregulation between life history stages. Results showed that both nymphs and adults fed exclusively on a narrow range of Solanaceae plants, suggesting that the shift in defensive syndrome is not due to a change in chemical defense. Instead, nymphal aposematism appears linked to aggregation in response to plant-based selection pressures. Slow nymphal development suggests a cost to feeding on toxic plant compounds, and grouping could mitigate this cost. Grouping also increases conspicuousness, and hence can favour warning colourating in chemically-defended insects. The role of diet breadth in aposematism is poorly understood, and these results suggest how constraints imposed by feeding on toxic plants can generate bottom-up selection pressures shaping the adaptive suites of traits of chemically-defended animals.									0	0	0	0	0	0	0			1932-6203			WOS:000564315600075	32817631	
B	van Wingerden, WKRE; Heeren, NM						Sommeijer, MJ; Francke, PJ		Does cattle grazing facilitate Stenobothrus stigmaticus (Rambur) (Orthoptera : Acrididae) by improving quality and accessibility of Deschampsia flexuosa?								PROCEEDINGS OF THE SECTION EXPERIMENTAL AND APPLIED ENTOMOLOGY OF THE NETHERLANDS ENTOMOLOGICAL SOCIETY (NEV)								77	85						1998	1998	Cattle grazing of old Deschampsia fields increases numbers of Stenobothrus stigmaticus, possibly by improving food quality or accessibility. Experimental feeding with grass from grazed fields, however, does not enlarge grasshopper survival, growth and egg production, as compared to feeding with grass from ungrazed controls. Reduction of predators, more suitable vegetation structure for grasshopper mobility and higher temperature maxima in the egg environment are more likely causes for the increase of S. stigmaticus under the influence of grazing.					9th Meeting of the Experimental and Applied Entomologists9th Meeting of the Experimental and Applied Entomologists	DEC   19, 1997DEC   19, 1997	Netherlands Entomolog Soc (NEV); Koppert Biolog Syst; Boekhandel Kooyker GinsbergNetherlands Entomolog Soc (NEV); Koppert Biolog Syst; Boekhandel Kooyker Ginsberg	ACAD BLDG LEIDEN UNIV, LEIDEN, NETHERLANDSACAD BLDG LEIDEN UNIV, LEIDEN, NETHERLANDS	1	0	0	0	1	0	2					90-71912-17-5	WOS:000077659400013		
J	DIETERICH, M; ANDERSON, NH								LIFE-CYCLES AND FOOD-HABITS OF MAYFLIES AND STONEFLIES FROM TEMPORARY STREAMS IN WESTERN OREGON								FRESHWATER BIOLOGY				34	1			47	60		10.1111/j.1365-2427.1995.tb00422.x				AUG 1995	1995	1. Field data and results from laboratory rearing are combined to describe life cycles and food habits of the mayflies Paraleptophlebia gregalis and Ameletus n. sp., and the stoneflies Soyedina interrupta, Ostrocerca foersteri, Sweltsa fidelis and Calliperla luctuosa.2. P. gregalis, A. n. sp., S. interrupta and O. foersteri have univoltine life cycles which are characterized by a high degree of plasticity. S. fidelis and C. luctuosa have semivoltine life cycles which are more tightly synchronized.3. Laboratory feeding trials and field observations characterize P. gregalis as a collector, A. n. sp. as a scraper, O. foersteri and S. interrupta as shredders and C. luctuosa as a predator mainly of midge larvae. Late-instar larvae of S. fidelis are believed to be scavengers.4. Laboratory rearing yielded a negative correlation between growth rates (Y) and larval size in autumn (X) for S. interrupta. This indicates compensatory growth by small larvae in order to achieve synchronized emergence. The correlation can be described by the equation:Y = 0.0053-0.0036X (R(2) = 0.82; P < 0.01; n = 22)5. The field and laboratory data indicate that photoperiod mainly determines the rate of development and size of emerging subimagos in P. gregalis.									52	0	0	0	50	1	55			0046-5070			WOS:A1995RP65400006		
J	Noble, Warwick J.; Benkendorff, Kirsten; Harris, James O.				Harris, James/C-8653-2009; Benkendorff, Kirsten/Q-4200-2017	Harris, James/0000-0002-0997-3015; Benkendorff, Kirsten/0000-0003-4052-3888			Growth, settlement and survival of Dicathais orbita (Neogastropoda, Mollusca) larvae in response to temperature, diet and settlement cues								AQUACULTURE RESEARCH				46	6			1455	1468		10.1111/are.12298				JUN 2015	2015	The southern Australian whelk, Dicathais orbita, is a potential candidate for aquaculture, as both seafood and for bioactive compound production. Larval rearing experiments to determine the effects of temperature and diet on the growth and survival of D.orbita larvae under laboratory conditions comprised five different unicellular algal diets of two brown algal species; Isochysis galbana and Chaetoceros muelleri, two green algae; Tetraselmis seucica and Nannochloropsis oculata, and a mixture of all four strains for larvae maintained at 16 and 22 degrees C. Absolute growth, specific growth rate (SGR) and survival were determined regularly. Larvae reared at 22 degrees C on a mixed diet, or brown algae, performed significantly better than those reared on green algal diets alone. Preliminary trials with settlement cues were undertaken on different aged larvae to determine when larvae become competent. An array of natural cues (carrion, Xenostrobus pulex, adult mucus and Ulvella lens), as well as concentrations of KCl was tested. KCl(concentration of 20mM) induced the greatest settlement, however, no larvae metamorphosed under the conditions provided. This study confirms long-lived planktotrophic larval development for Dicathais orbita with higher development rates at the higher water temperatures. Further studies will optimize culture conditions and cues for settlement and metamorphosis.									2	0	0	0	2	0	2			1355-557X	1365-2109		WOS:000353970800017		
J	BANKS, B; BEEBEE, TJC								REPRODUCTIVE SUCCESS OF NATTERJACK TOADS BUFO-CALAMITA IN 2 CONTRASTING HABITATS								JOURNAL OF ANIMAL ECOLOGY				57	2			475	492		10.2307/4919				JUN 1988	1988										76	0	0	0	72	0	78			0021-8790			WOS:A1988N546300011		
J	Syrovatka, Vit; Zhai, Marie; Bojkova, Jindriska; Sorfova, Vanda; Horsak, Michal				Zhai, Marie/AAQ-3814-2020; Sorfova, Vanda/U-6134-2017	Sorfova, Vanda/0000-0002-3829-0539; Bojkova, Jindriska/0000-0003-0996-3308; Syrovatka, Vit/0000-0003-3573-1981			Native Gammarus fossarum affects species composition of macroinvertebrate communities: evidence from laboratory, field enclosures, and natural habitat								AQUATIC ECOLOGY				54	2			505	518		10.1007/s10452-020-09756-y		FEB 2020		JUN 2020	2020	Despite the fact that native species of amphipods have been recognized as active predators similarly to invasive species, little is known about their predatory impact on aquatic communities. In this study, we used a laboratory experiment, a field enclosure experiment, and an analysis of natural community data to demonstrate how Gammarus fossarum affects the species composition of benthic communities by imposing survival selection on its prey. Our laboratory single-prey experiment brought a clear evidence that tube-less chironomids are vulnerable prey and that the predation rate on the tube-dwelling chironomids decreases with increasing tube toughness (from the soft tubes made of detritus to the hard tubes made of sand or calcium carbonate grains). We found that the introduction of G. fossarum to field enclosures significantly changed the species composition of a macroinvertebrate community at an experimental spring fen site. The soft-bodied, slow moving, and tube-less taxa were depleted the most. It appears that the observed patterns were a result of predator's preference rather than encounter rate. Survival selection was detected also in natural communities across a large spatial scale. In accordance with the experiments, high densities of G. fossarum limited the proportion or abundance of vulnerable prey. Our study (1) provides the first convincing evidence that biotic interactions have a structuring effect on the spring fen communities, (2) documents how the predatory effect in a community depends on an interplay between the prey handling behaviour of the predator and species-specific susceptibility of prey, and (3) shows that an omnivorous native amphipod may have a strong impact on aquatic communities despite it is regarded less aggressive than its invasive relatives.									3	0	0	0	1	0	3			1386-2588	1573-5125		WOS:000516061300002		
J	Bagshaw, Clarence; Isdell, Allen E.; Thiruvaiyaru, Dharma S.; Brisbin, I. Lehr, Jr.; Sanchez, Susan								Molecular detection of canine parvovirus in flies (Diptera) at open and closed canine facilities in the eastern United States								PREVENTIVE VETERINARY MEDICINE				114	3-4			276	284		10.1016/j.prevetmed.2014.02.005				JUN 1 2014	2014	More than thirty years have passed since canine parvovirus (CPV) emerged as a significant pathogen and it continues to pose a severe threat to world canine populations. Published information suggests that flies (Diptera) may play a role in spreading this virus; however, they have not been studied extensively and the degree of their involvement is not known. This investigation was directed toward evaluating the vector capacity of such flies and determining their potential role in the transmission and ecology of CPV. Molecular diagnostic methods were used in this cross-sectional study to detect the presence of CPV in flies trapped at thirty-eight canine facilities. The flies involved were identified as belonging to the house fly (Mucidae), flesh fly (Sarcophagidae) and blow/bottle fly (Calliphoridae) families.A primary surveillance location (PSL) was established at a canine facility in south-central South Carolina, USA, to identify fly virus interaction within the canine facility environment. Flies trapped at this location were pooled monthly and assayed for CPV using polymerase chain reaction (PCR) methods. These insects were found to be positive for CPV every month from February through the end of November 2011. Fly vector behavior and seasonality were documented and potential environmental risk factors were evaluated. Statistical analyses were conducted to compare the mean numbers of each of the three fly families captured, and after determining fly CPV status (positive or negative), it was determined whether there were significant relationships between numbers of flies captured, seasonal numbers of CPV cases, temperature and rainfall.Flies were also sampled at thirty-seven additional canine facility surveillance locations (ASL) and at four non-canine animal industry locations serving as negative field controls. Canine facility risk factors were identified and evaluated. Statistical analyses were conducted on the number of CPV cases reported within the past year to determine the correlation of fly CPV status (positive or negative) for each facility, facility design (open or closed), mean number of dogs present monthly and number of flies captured. Significant differences occurred between fly CPV positive vs. negative sites with regard to their CPV case numbers, fly numbers captured, and number of dogs present. At the ASL, a statistically significant relationship was found between PCR-determined fly CPV status (positive or negative) and facility design (open vs. closed). Open-facility designs were likely to have more CPV outbreaks and more likely to have flies testing positive for CPV DNA. (C) 2014 Elsevier B.V. All rights reserved.									9	0	0	0	9	1	9			0167-5877	1873-1716		WOS:000335633000013	24679715	
J	TOCQUE, K; TINSLEY, R; LAMB, T								ECOLOGICAL CONSTRAINTS ON FEEDING AND GROWTH OF SCAPHIOPUS-COUCHII								HERPETOLOGICAL JOURNAL				5	3			257	265						JUL 1995	1995	The ecology of the desert toad, Scaphiopus couchii, is very precisely regulated by summer rainfall, such that emergence may be less than 20 nights/year. There are estimates in the literature that, at best, S. couchii can obtain its entire annual energy requirement from a single, very large meal, comprising of 50% its body weight in lipid-rich termites. However, our field data from the San Simon Valley in southeast Arizona, show that the toads are generalist feeders, taking prey groups which appear in sequence during the short summer season, including a remarkable range of noxious animals (solpugids, scorpions, centipedes and pogonomyrmid ants). Alate termites emerged briefly after the first rains and seldom represented a major component of the diet. On the other hand, beetles and other hard-bodied insects formed a consistent food type throughout the season. Alate termites represented around 24% of the total food items ingested by S. couchii and when prey size (length) was taken into account their contribution to the annual intake was around 20%. Beetles, on the other hand, contributed (by size) around 33% to intake, with ants representing around 19% and all other items each representing less than 8%. Differences in prey type, total food ingested and temperature all significantly influenced the weight change of individual toads fed under controlled laboratory conditions. Animals which were fed more frequently grew more rapidly, since weight increases were correlated with food intake. However, for any given intake, increases in weight were significantly lower at high environmental temperatures (31-33 degrees C compared with 20-24 degrees C), presumably due to increasing metabolic demands with temperature. The nutritional quality of the food significantly influenced body weight change and fat body accumulation: toads amassed excessively large fat bodies (representing up to 14% body weight) when fed with lipid-rich mealworms, compared with those fed crickets (fat bodies up to 10% body weight), and toads fed woodlice had virtually no fat bodies after eating an equivalent number of meals. These studies show that the natural prey range of S. couchii varies in time and space, and when toads consume high energy foods, weight increase and fat deposition are very efficient. However, the frequent ingestion of other foodstuffs, lower in calorific value, suggests that a greater number of meals are necessary to accumulate the total annual energy requirement. These other prey items may provide essential nutrients that are lacking from lipid-rich foods.									6	0	0	0	6	0	6			0268-0130			WOS:A1995RK05200004		
J	Cardoso, Josiane Teresinha; Lázzari, Sonia Maria Noemberg; Freitas, Sérgio de; Iede, Edson Tadeu								Ocorrência e flutuação populacional de Chrysopidae (Neuroptera) em áreas de plantio de Pinus taeda (L.) (Pinaceae) no sul do Paraná	Occurrence and population fluctuation of Chrysopidae (Neuroptera) on Pinus taeda (L.) (Pinaceae) in Southern Paraná							Revista Brasileira de Entomologia				47	3			473	475		10.1590/S0085-56262003000300019				2003	2003	The lacewings are very voracious predators of aphids. The objective of this research was to evaluate the occurrence of adult chrysopids in areas of Pinus reforestation where the giant conifer aphid Cinara spp. (Hemiptera: Aphididae) is causing severe damages. A total of 47 specimens were collected during one year and identified as: Chrysoperla externa (Hagen, 1861), Leucochrysa (Nodita) intermedia (Scheneir, 1851) and Leucochrysa (Nodita) vieirana (Navás, 1913). The captures in the area where the plants were one year old represented about 75% of the adults probably due to the high Cinara infestation on the trees in this area. The chrysopids were recorded mostly during the summer, possibly influenced by temperature.									4	0	0	0	3	4	5			1806-9665			SCIELO:S0085-56262003000300019		
J	RIOUX, JA; ABOULKER, JP; LANOTTE, G; KILLICKKENDRICK, R; MARTINIDUMAS, A								ECOLOGY OF LEISHMANIASIS IN SOUTHERN FRANCE .21. INFLUENCE OF TEMPERATURE ON THE DEVELOPMENT OF LEISHMANIA-INFANTUM NICOLLE, 1908 IN PHLEBOTOMUS-ARIASI TONNOIR, 1921 - EXPERIMENTAL-STUDY								ANNALES DE PARASITOLOGIE HUMAINE ET COMPAREE				60	3			221	229		10.1051/parasite/1985603221				1985	1985										33	0	0	0	30	0	36			0003-4150			WOS:A1985AKG1400001	4062175	
J	Arcaya, Evelin; Perez-Banon, Celeste; Mengual, Ximo; Jacobo Zubcoff-Vallejo, Jose; Rojo, Santos				Rojo, Santos/L-9717-2014; Zubcoff, Jose/F-8858-2016; Perez-Banon, Celeste/M-1728-2014	Rojo, Santos/0000-0003-2160-9643; Zubcoff, Jose/0000-0002-9469-7747; Perez-Banon, Celeste/0000-0002-2228-7773; Arcaya, Evelin/0000-0002-4028-2888; Mengual, Ximo/0000-0002-6185-9404			Life table and predation rates of the syrphid fly &ITAllograpta exotica&IT, a control agent of the cowpea aphid &ITAphis craccivora&IT								BIOLOGICAL CONTROL				115				74	84		10.1016/j.biocontrol.2017.09.009				DEC 2017	2017	Larvae of Allograpta exotica (Wiedemann, 1830) (Diptera: Syrphidae) are important natural enemies of common agricultural pests such as aphids (Hemiptera: Aphididae). Life history, life table and functional response of A. exotica were determined using the cowpea aphid Aphis craccivora Koch, 1854 as prey under controlled conditions of temperature, humidity and light. The average recorded duration of A. exotica development was 2.0, 7.4 and 5.7 days for eggs, larvae and pupae respectively, and 15.04 days from egg to adult emergence. The adult longevity was not significantly sex dependent, but imagoes lived longer than in previous studies. The offspring sex ratio was favorable to males. The mortality and survival rate were recorded on a daily basis for all immature stages and adults. The age specific survival rate was determined and the highest mortality occurred in eggs followed by mortality in 1st and 2nd instar larva. Moreover, in the present study different levels of aphid densities 10, 30, 40, 50, 60, 70, 80 and 100 were used to calculate the functional response. Based on logistic regression analyses the three instar larvae and the whole larval stage (first to third instar) exhibited a type II functional response. Handling time was shortest for the third larval instar followed by second and first instars. Potential use of A. exotica in augmentative biological control is discussed.									4	0	0	0	4	0	4			1049-9644	1090-2112		WOS:000415670600009		
J	BEAMESDERFER, RC								REPRODUCTION AND EARLY LIFE-HISTORY OF NORTHERN SQUAWFISH, PTYCHOCHEILUS-OREGONENSIS, IN IDAHO ST-JOE RIVER								ENVIRONMENTAL BIOLOGY OF FISHES				35	3			231	241		10.1007/BF00001888				NOV 1992	1992	Reproduction and early life history of northern squawfish, Ptychocheilus oregonensis, was investigated in Idaho's St. Joe River from 1980-1981. Spawning occurs in large aggregations which mill near the substrate to broadcast eggs and milt. Males greatly outnumber females in the aggregations. Males mature at smaller sizes and younger ages, and exhibit slower growth and greater mortality than females, although females devote more resources than males to gonadal production. Spawning was observed in June and July at temperatures of 12 to 18-degrees-C and was restricted to sites with the unique combination of a gravel-cobble substrate free of sand and a bottom velocity of 0.4 m s-1 or less. Juvenile northern squawfish schooled with other young cyprinids in sandy, zero-velocity, shallow-water margins of the river. Age 1 northern squawfish used deeper and more diverse microhabitats than juveniles. Growth of juveniles was rapid and variable during the first summer. During winter, average length did not increase and condition declined. Young northern squawfish ate a wide variety of crustaceans, aquatic insects, and terrestrial insects although individual fish tended to focus on one or two items. Diet breadth and food volume increased with age except in winter.									14	0	0	0	14	0	14			0378-1909			WOS:A1992JW38300002		
